Species	Status	min_age	max_age
Felidae	extinct	23.03	28.4
Amphicyoninae	extinct	15.97	28.4
Machairodontinae	extinct	15.97	28.4
Carnivora	extinct	15.97	28.4
Pinnipedia	extinct	11.608	15.97
Canis_latrans	extant	0.0117	0.126
Vulpes_vulpes	extant	0.0117	0.126
Caninae	extinct	0.0117	0.126
Mustela_frenata	extant	0.0117	0.126
Taxidea_taxus	extant	0.0117	0.126
Vulpes_vulpes	extant	0.0117	0.126
Caninae	extinct	0.0117	0.126
Ursus_americanus	extant	0.0117	0.126
Spilogale_putorius	extant	0.0117	0.126
Miracinonyx_studeri	extinct	0.0117	0.126
Goupilictis_minor	extinct	5.333	11.608
Amphicyoninae	extinct	12.75	13.65
Hyaenidae	extinct	12.75	13.65
Canis	extinct	0.781	2.588
Ursus	extinct	0.781	2.588
Martes	extinct	0.781	2.588
Megantereon_cultridens	extinct	0.781	2.588
Homotherium	extinct	0.781	2.588
Panthera_gombaszoegensis	extinct	0.781	2.588
Pachycrocuta	extinct	0.781	2.588
Ictitherium	extinct	11.608	12.7
Adcrocuta	extinct	7.75	8.7
Dimyloides	extinct	23.03	28.4
Exoedaenodus	extinct	23.03	28.4
Quercysorex_ulmensis	extinct	23.03	28.4
Srinitium_caeruleum	extinct	23.03	28.4
Exoedaenodus_schaubi	extinct	23.03	28.4
Dimylidae	extinct	23.03	28.4
Quercysorex_ulmensis	extinct	23.03	28.4
Ulmensia_antecedens	extinct	23.03	28.4
Crocidosorex	extinct	23.03	28.4
Zalophus_californianus	extant	0	0.0117
Plesiogulo	extinct	7.75	8.7
Adcrocuta	extinct	7.75	8.7
Hyaenotherium	extinct	7.75	8.7
Martes	extinct	3.6	5.333
Mustela	extinct	3.6	5.333
Eumetopias_jubata	extant	0.0117	0.126
Kordosia_topali	extinct	5.333	8.7
Sorex_minutoides	extinct	3.6	5.333
Sorex_ertemteensis	extinct	3.6	5.333
Sorex_pseudoalpinus	extinct	3.6	5.333
Sorex	extinct	3.6	5.333
Petenyia_katrinae	extinct	3.6	5.333
Lunanosorex_lii	extinct	3.6	5.333
Paenelimnoecus_obtusus	extinct	3.6	5.333
Myotis	extinct	3.6	5.333
Myotis	extinct	3.6	5.333
Myotis	extinct	3.6	5.333
Vespertilio	extinct	3.6	5.333
Murina	extinct	3.6	5.333
Pinnipedia	extinct	2.588	3.6
Valenictus	extinct	2.588	3.6
Odobenidae	extinct	5.333	7.246
Callorhinus_gilmorei	extinct	0.781	2.588
Callorhinus_gilmorei	extinct	1.806	2.588
Odobenidae	extinct	1.806	2.588
Callorhinus	extinct	0.781	1.806
Kolponomos	extinct	20.44	23.03
Plesiosorex_schaffneri	extinct	9.7	11.1
Dinosorex_engesseri	extinct	9.7	11.1
Crusafontina_endemica	extinct	9.7	11.1
Paenelimnoecus_repenningi	extinct	9.7	11.1
Soricinae	extinct	9.7	11.1
Metacordylodon	extinct	9.7	11.1
Plesiodimylus_chantrei	extinct	9.7	11.1
Dimylidae	extinct	9.7	11.1
Chiroptera	extinct	2.588	5.333
Mustelidae	extinct	2.588	5.333
Saturninia_carbonum	extinct	33.9	56
Taatsiinia_hoeckorum	extinct	28.4	33.9
Tavoonyia_altaica	extinct	23.03	28.4
Builstynia_fontana	extinct	5.333	11.608
Tachypteron_franzeni	extinct	40.4	48.6
Zaraalestes_russelli	extinct	37.2	48.6
Viverravus	extinct	37.2	48.6
Allodesmus_megallos	extinct	7.246	11.62
Odobenus	extinct	2.588	3.6
Odobenus_rosmarus	extant	0.0117	2.588
Ictitherium	extinct	11.62	13.82
Hyaena	extinct	11.62	13.82
Pseudaelurus	extinct	11.608	12.7
Ictitherium	extinct	7.246	11.62
Lycyaena	extinct	7.246	11.62
Hyaena	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Hyaenidae	extinct	7.246	11.62
Plesiogulo	extinct	7.246	11.62
Eomellivora_wimani	extinct	7.246	11.62
Ictitherium	extinct	7.246	11.62
Hyaena	extinct	7.246	11.62
Plesiogulo	extinct	7.246	11.62
Promephitis	extinct	7.246	11.62
Ictitherium	extinct	7.246	11.62
Ictitherium	extinct	7.246	11.62
Perunium	extinct	7.246	11.62
Hyaena	extinct	7.246	11.62
Pogonodon	extinct	7.246	11.62
Metailurus	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Simocyon_primigenius	extinct	5.333	11.608
Mustela	extinct	5.333	11.608
Ictitherium	extinct	5.333	11.608
Hyaena	extinct	5.333	11.608
Machairodus	extinct	5.333	11.608
Machairodus	extinct	5.333	11.608
Hyaena	extinct	7.246	11.62
Mustela	extinct	7.246	11.62
Mustela	extinct	7.246	11.62
Ictitherium	extinct	7.246	11.62
Ictitherium	extinct	7.246	11.62
Ictitherium	extinct	7.246	11.62
Lycyaena	extinct	7.246	11.62
Lycyaena	extinct	7.246	11.62
Hyaena	extinct	7.246	11.62
Felis	extinct	7.246	11.62
Felis	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Mustela	extinct	7.246	11.62
Mustela	extinct	7.246	11.62
Mustela	extinct	7.246	11.62
Ictitherium	extinct	7.246	11.62
Lycaena	extinct	7.246	11.62
Hyaena	extinct	7.246	11.62
Hyaena	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Machairodus	extinct	7.246	11.62
Machairodus	extinct	5.333	11.608
Felidae	extinct	2.588	23.03
Hyaena	extinct	11.62	13.82
Parataxidea	extinct	2.588	5.333
Ictitherium	extinct	2.588	5.333
Crocuta	extinct	2.588	5.333
Ictitherium	extinct	2.588	5.333
Machairodus_irtyschensis	extinct	2.588	5.333
Amphidozotherium_cayluxi	extinct	28.4	33.9
Saturninia_gracilis	extinct	28.4	33.9
Butselia_biveri	extinct	28.4	33.9
Euronyctia_belgica	extinct	28.4	33.9
Euronyctia_belgica	extinct	28.4	33.9
Euronyctia_saturninensis	extinct	33.9	38
Lusorex_taishanensis	extinct	11.608	15.97
Ulmensia_ehrensteinensis	extinct	23.03	28.4
Soricidae	extinct	0.126	0.781
Sorex_minutoides	extinct	5.333	11.608
Sorex_ertemteensis	extinct	5.333	11.608
Sorex_pseudoalpinus	extinct	5.333	11.608
Zelceina_kormosi	extinct	5.333	11.608
Alloblarinella_sinica	extinct	5.333	11.608
Paenepetenyia_zhudingi	extinct	5.333	11.608
Cokia_kowalskae	extinct	5.333	11.608
Paranourosorex_inexspectatus	extinct	5.333	11.608
Paenelimnoecus_obtusus	extinct	5.333	11.608
Sorex_minutoides	extinct	3.6	5.333
Sorex_ertemteensis	extinct	3.6	5.333
Sorex_pseudoalpinus	extinct	3.6	5.333
Zelceina_kormosi	extinct	3.6	5.333
Paenepetenyia_zhudingi	extinct	3.6	5.333
Cokia_kowalskae	extinct	3.6	5.333
Paranourosorex_inexspectatus	extinct	3.6	5.333
Canis_dirus	extinct	0.0117	0.126
Sorex	extinct	0.0117	0.126
Myotis_velifer	extant	0.0117	0.126
Plecotus	extinct	0.0117	0.126
Antrozous_pallidus	extant	0.0117	0.126
Tadarida_brasiliensis	extant	0.0117	0.126
Tadarida	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Vulpes_velox	extant	0.0117	0.126
Urocyon_cinereoargenteus	extant	0.0117	0.126
Ursus_americanus	extant	0.0117	0.126
Bassariscus_astutus	extant	0.0117	0.126
Mustela_frenata	extant	0.0117	0.126
Taxidea_taxus	extant	0.0117	0.126
Spilogale	extinct	0.0117	0.126
Panthera_onca	extant	0.0117	0.126
Puma_concolor	extant	0.0117	0.126
Lynx_rufus	extant	0.0117	0.126
Sorex_merriami	extinct	0.0117	0.126
Desmodus_stocki	extinct	0.0117	0.126
Myotis_lucifugus	extant	0.0117	0.126
Myotis_velifer	extant	0.0117	0.126
Eptesicus_fuscus	extant	0.0117	0.126
Plecotus	extinct	0.0117	0.126
Antrozous_pallidus	extant	0.0117	0.126
Tadarida_brasiliensis	extant	0.0117	0.126
Urocyon_cinereoargenteus	extant	0.0117	0.126
Arctodus_simus	extant	0.0117	0.126
Ursus_americanus	extant	0.0117	0.126
Taxidea_taxus	extant	0.0117	0.126
Spilogale	extinct	0.0117	0.126
Mephitis_mephitis	extant	0.0117	0.126
Lynx_rufus	extant	0.0117	0.126
Machairodus	extinct	2.588	11.608
Machairodus_ischimicus	extinct	3.6	5.333
Machairodus	extinct	3.6	5.333
Heterosorex	extinct	23.03	28.4
Crocidosorex	extinct	23.03	28.4
Heterosorex	extinct	20	22.4
Crocidosorex	extinct	20	22.4
Crocidosorex	extinct	20	22.4
Soricella_discrepans	extinct	20	22.4
Heterosorex	extinct	16.9	20
Miosorex	extinct	16.9	20
Soricella_discrepans	extinct	16.9	20
Florinia_stehlini	extinct	16.9	20
Paenelimnoecus_micromorphus	extinct	16.9	20
Heterosorex	extinct	16.9	20
Carposorex	extinct	16.9	20
Miosorex	extinct	16.9	20
Soricella_discrepans	extinct	16.9	20
Hemisorex	extinct	16.9	20
Crocidosoricinae	extinct	16.9	20
Heterosorex	extinct	15.97	16.9
Dinosorex_zapfei	extinct	15.97	16.9
Miosorex_pusilliformis	extinct	15.97	16.9
Miosorex	extinct	15.97	16.9
Soricella_discrepans	extinct	15.97	16.9
Soricella	extinct	15.97	16.9
Florinia_stehlini	extinct	15.97	16.9
Lartetium_petersbuchense	extinct	15.97	16.9
Paenelimnoecus_micromorphus	extinct	15.97	16.9
Heterosorex	extinct	15.97	16.9
Dinosorex_zapfei	extinct	15.97	16.9
Miosorex_pusilliformis	extinct	15.97	16.9
Soricella_discrepans	extinct	15.97	16.9
Florinia_stehlini	extinct	15.97	16.9
Lartetium_petersbuchense	extinct	15.97	16.9
Lartetium	extinct	15.97	16.9
Paenelimnoecus_micromorphus	extinct	15.97	16.9
Thos	extinct	2.588	5.333
Mustela	extinct	2.588	5.333
Putorius	extinct	2.588	5.333
Canis_lupus	extant	2.588	3.6
Canis	extinct	2.588	3.6
Ursus	extinct	2.588	3.6
Hyaena	extinct	2.588	3.6
Machairodus	extinct	2.588	3.6
Canis	extinct	2.588	4.2
Vulpes	extinct	2.588	4.2
Ursus	extinct	2.588	4.2
Lynx_lynx	extant	2.588	4.2
Hyaena	extinct	2.588	4.2
Machairodus_irtyschensis	extinct	2.588	5.333
Amphicyon	extinct	2.588	5.333
Lynx_lynx	extant	2.588	5.333
Creodonta	extinct	55.8	58.7
Felis	extinct	2.588	23.03
Felis	extinct	2.588	23.03
Creodonta	extinct	41.3	56
Chiroptera	extinct	41.3	56
Creodonta	extinct	41.3	56
Creodonta	extinct	41.3	56
Chiroptera	extinct	23.03	28.4
Scotophilus	extinct	11.608	15.97
Monachinae	extinct	2.588	3.6
Malfelis_badwaterensis	extinct	46.2	50.3
Patriofelis	extinct	46.2	50.3
Protopsalis	extinct	46.2	50.3
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	2.588	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	0.0117	2.588
Ontocetus_emmonsi	extinct	2.588	3.6
Ontocetus_emmonsi	extinct	2.588	5.333
Ontocetus_emmonsi	extinct	2.588	5.333
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	2.588	5.333
Ontocetus_emmonsi	extinct	0.0117	5.333
Ontocetus_emmonsi	extinct	0.0117	2.588
Ontocetus_emmonsi	extinct	2.588	23.03
Ontocetus_emmonsi	extinct	2.588	23.03
Ontocetus_emmonsi	extinct	2.588	23.03
Ontocetus_emmonsi	extinct	2.588	3.6
Ontocetus_emmonsi	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	4.9	10.3
Ontocetus_emmonsi	extinct	2.588	3.6
Ontocetus_emmonsi	extinct	2.588	3.6
Ontocetus_emmonsi	extinct	1.8	4.9
Ontocetus_emmonsi	extinct	2.588	3.6
Ontocetus_emmonsi	extinct	2.588	4.9
Ontocetus_emmonsi	extinct	0.3	1.8
Ontocetus_emmonsi	extinct	1.806	2.588
Ontocetus_emmonsi	extinct	2.588	3.6
Ontocetus_emmonsi	extinct	2.588	3.6
Odobenus_rosmarus	extant	1.806	2.588
Odobenus_rosmarus	extant	1.806	2.588
Odobenus_rosmarus	extant	1.806	2.588
Ontocetus_emmonsi	extinct	0.0117	2.588
Odobenus	extinct	0.0117	2.588
Borophagus_dudleyi	extinct	3.6	5.333
Borophagus_orc	extinct	3.6	5.333
Felidae	extinct	3.6	5.333
Ursidae	extinct	3.6	5.333
Carnivora	extinct	3.6	5.333
Plesiodimylus_chantrei	extinct	7.75	8.7
Dinosorex	extinct	7.75	8.7
Crusafontina_kormosi	extinct	7.75	8.7
Gryphoca_similis	extinct	3.6	5.333
Monachinae	extinct	3.6	5.333
Monachinae	extinct	4.9	10.3
Monachinae	extinct	3.6	5.333
Monachinae	extinct	3.6	5.333
Monachinae	extinct	3.6	5.333
Monachinae	extinct	3.6	5.333
Homiphoca_capensis	extinct	3.6	5.333
Homiphoca_capensis	extinct	3.6	5.333
Ontocetus_emmonsi	extinct	2.588	3.6
Ontocetus_emmonsi	extinct	1.806	2.588
Ontocetus_emmonsi	extinct	0.126	0.781
Ursus_spelaeus	extinct	0.0117	2.588
Ursus_spelaeus	extinct	0.781	2.588
Ursus_spelaeus	extinct	0.126	0.781
Ursus_spelaeus	extinct	0.126	0.781
Ursus_spelaeus	extinct	0.781	2.588
Ursus_spelaeus	extinct	2.588	3.6
Ursus_arctos	extant	0.126	0.781
Gulo_gulo	extant	0.126	0.781
Vulpes_vulpes	extant	0.0117	2.588
Machairodus	extinct	0.126	0.781
Martes	extinct	0.126	0.781
Ontocetus_emmonsi	extinct	0.781	2.588
Phoca	extinct	0.126	0.781
Sorex	extinct	0.126	0.781
Sorex	extinct	0.126	0.781
Zaraalestes_minutus	extinct	28.4	33.9
Gobisorex_kingae	extinct	28.4	33.9
Zaraalestes_minutus	extinct	28.4	33.9
Meles_iberica	extinct	0.781	2.588
Homotherium	extinct	0.781	2.588
Acinonyx	extinct	0.781	2.588
Megantereon_cultridens	extinct	0.781	2.588
Lynx_pardinus	extinct	0.781	2.588
Vulpes	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Parahyaena_brunnea	extant	0.781	2.588
Pachycrocuta	extinct	0.781	2.588
Canis	extinct	0.781	2.588
Sorex_subminutus	extinct	3.2	4.2
Petenyiella_zelcea	extinct	3.2	4.2
Amphicyon	extinct	16.9	20
Soricidae	extinct	15.97	16.9
Promephitis	extinct	4.2	7.246
Chasmaporthetes	extinct	4.2	7.246
Hyaenictitherium	extinct	4.2	7.246
Sorex	extinct	0.126	0.781
Sorex	extinct	0.126	0.781
Sansanosmilus	extinct	11.1	12.75
Miosorex_grivensis	extinct	11.1	12.75
Vespertilionidae	extinct	11.1	12.75
Felis	extinct	5.333	8.7
Dinofelis	extinct	5.333	8.7
Adcrocuta	extinct	5.333	8.7
Ictitherium	extinct	5.333	8.7
Ictitherium	extinct	5.333	8.7
Otariidae	extinct	28.1	33.9
Soricidae	extinct	7.75	9.7
Soricidae	extinct	7.75	9.7
Soricidae	extinct	7.75	9.7
Metailurus	extinct	7.75	9.7
Hyaenictitherium	extinct	4.9	7.75
Thalassictis_robusta	extinct	4.9	7.75
Adcrocuta	extinct	4.9	7.75
Felidae	extinct	4.9	7.75
Viverridae	extinct	4.9	7.75
Adcrocuta	extinct	4.9	7.75
Hydrarctos_lomasiensis	extinct	5.333	7.246
Simocyon_batalleri	extinct	8.7	9.7
Ictitheriinae	extinct	8.7	9.7
Lycyaena	extinct	8.7	9.7
Smilodon_populator	extant	0.012	0.781
Canis_dirus	extinct	0.0117	0.126
Cubanycteris_silvai	extinct	0.0117	0.126
Solenodon	extinct	0.0117	0.126
Macrotus	extinct	0.0117	0.126
Artibeus	extinct	0.0117	0.126
Artibeus_jamaicensis	extant	0.0117	0.126
Eptesicus_fuscus	extant	0.0117	0.126
Brachyphylla	extinct	0.0117	0.126
Antrozous_pallidus	extant	0.0117	0.126
Lasiurus_borealis	extant	0.0117	0.126
Lasiurus_intermedius	extinct	0.0117	0.126
Onychonycteris_finneyi	extinct	50.3	55.8
Leptacodon_nascimentoi	extinct	48.6	55.8
Leptacodon	extinct	48.6	55.8
Nyctitheriidae	extinct	48.6	55.8
Talpavus	extinct	48.6	55.8
Creodonta	extinct	48.6	55.8
Dormaalocyon_latouri	extinct	48.6	55.8
Miacis	extinct	48.6	55.8
Viverravus	extinct	48.6	55.8
Miacidae	extinct	48.6	55.8
Seia	extinct	56	59.2
Ursus_arctos	extant	0.0117	0.126
Canis_lupus	extant	0.0117	0.126
Vulpes_vulpes	extant	0.0117	0.126
Crocuta	extinct	0.0117	0.126
Mustela_erminea	extant	0.0117	0.126
Meles_meles	extant	0.0117	0.126
Spilogale_putorius	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Lynx_rufus	extant	0.0117	0.126
Canis_latrans	extant	0	0.0117
Lynx_rufus	extant	0	0.0117
Procyon_lotor	extant	0	0.0117
Paenelimnoecus	extinct	5.333	11.608
Blarinoides_aliciae	extinct	2.588	3.2
Canis_dirus	extinct	0.0117	2.588
Canis_latrans	extant	0.0117	2.588
Urocyon_cinereoargenteus	extant	0.0117	2.588
Mephitis	extinct	0.0117	2.588
Homotherium_serum	extinct	0.0117	0.126
Canis	extinct	0.0117	0.126
Sorex_palustris	extant	0	2.588
Blarina_brevicauda	extant	0	2.588
Myotis_grisescens	extant	0.0117	2.588
Myotis_grisescens	extant	0	2.588
Myotis_grisescens	extant	0	2.588
Myotis_keenii	extinct	0.0117	2.588
Pipistrellus_subflavus	extant	0	2.588
Eptesicus_fuscus	extant	0	2.588
Procyon_lotor	extant	0	2.588
Mustela_nivalis	extant	0	2.588
Myotis_grisescens	extant	0.3	1.8
Myotis	extinct	0.3	1.8
Conepatus_robustus	extinct	0.0117	0.126
Spilogale_putorius	extant	0.0117	0.126
Myotis	extinct	0.0117	0.126
Canis_latrans	extant	0.0117	0.126
Canis_dirus	extinct	0.0117	0.126
Lynx_rufus	extant	0.0117	0.126
Panthera_onca	extant	0.0117	0.126
Myosorex	extinct	2.588	7.246
Suncus	extinct	2.588	7.246
Soricidae	extinct	2.588	7.246
Eptesicus	extinct	2.588	7.246
Manis	extinct	2.588	7.246
Vulpes	extinct	2.588	7.246
Agriotherium_africanum	extinct	2.588	7.246
Procyonidae	extinct	2.588	7.246
Mellivora_punjabiensis	extinct	2.588	7.246
Plesiogulo	extinct	2.588	7.246
Enhydriodon_africanus	extinct	2.588	7.246
Viverra_leakeyi	extinct	2.588	7.246
Viverrinae	extinct	2.588	7.246
Genetta	extinct	2.588	7.246
Herpestes	extinct	2.588	7.246
Herpestidae	extinct	2.588	7.246
Percrocuta_australis	extinct	2.588	7.246
Hyaenictis_preforfex	extinct	2.588	7.246
Hyaena_abronia	extinct	2.588	7.246
Hyaenidae	extinct	2.588	7.246
Machairodus	extinct	2.588	7.246
Homotherium	extinct	2.588	7.246
Felis	extinct	2.588	7.246
Felis	extinct	2.588	7.246
Felis_obscura	extinct	2.588	7.246
Dinofelis	extinct	2.588	7.246
Lutrinae	extinct	2.588	7.246
Odobenus_rosmarus	extant	0.0117	2.588
Odobenus_rosmarus	extant	0.0117	0.126
Odobenus	extinct	0.012	0.3
Erignathus_barbatus	extant	0.012	0.3
Neomonachus_tropicalis	extant	0.012	0.3
Neomonachus_tropicalis	extant	0.012	0.3
Neomonachus_tropicalis	extant	0.012	0.3
Hyaena	extinct	15.97	16.9
Canis_dirus	extinct	0.012	0.3
Canis_dirus	extinct	0.012	0.3
Canis_armbrusteri	extinct	0.3	1.8
Tremarctos_floridanus	extant	0.0117	0.126
Tremarctos_floridanus	extant	0.012	0.3
Arctodus_pristinus	extinct	0.126	0.781
Arctodus_pristinus	extinct	0.0117	0.126
Arctodus_pristinus	extinct	0.0117	0.126
Smilodon_fatalis	extant	0.012	0.3
Panthera_leo_atrox	extinct	0.012	0.3
Panthera_onca	extant	0.012	0.3
Miracinonyx_inexpectatus	extinct	0.0117	2.588
Miracinonyx_inexpectatus	extinct	0.781	2.588
Puma_concolor	extant	0.012	0.3
Lynx_rufus	extant	0.012	0.3
Eumetopias	extinct	0.781	2.588
Zalophus	extinct	0.781	2.588
Enaliarctidae	extinct	15.97	20.44
Enaliarctidae	extinct	15.97	20.44
Crusafontina_vandeweerdi	extinct	5.333	8.7
Acrophoca	extinct	5.333	11.608
Acrophoca	extinct	7.246	11.62
Piscophoca	extinct	7.246	11.62
Monachinae	extinct	7.246	11.62
Phocidae	extinct	7.246	11.62
Otarioidea	extinct	3.6	5.333
Otarioidea	extinct	11.608	15.97
Plagioctenodon_dormaalensis	extinct	48.6	55.8
Wyonycteris_richardi	extinct	48.6	55.8
Plagioctenodon_rosei	extinct	55.8	58.7
Wyonycteris_chalix	extinct	55.8	58.7
Viverravus_rosei	extinct	55.8	58.7
Uintacyon_rudis	extinct	55.8	58.7
Leptacodon	extinct	48.6	55.8
Viverravus_laytoni	extinct	48.6	55.8
Didymictis_leptomylus	extinct	48.6	55.8
Canidae	extinct	0	2.588
Matanomictis_maniyarensis	extinct	23.03	28.1
Neophoca_cinerea	extant	0.0117	0.126
Otaria_fischeri	extinct	7.246	11.62
Arctocephalus_forsteri	extant	0	0.0117
Palaeotaria_henriettae	extinct	23.03	28.1
Monotherium_gaudini	extinct	11.608	12.7
Hydrurga_leptonyx	extant	0	0.0117
Erignathus_barbatus	extant	0.126	0.781
Phoca_(Phoca)_moori	extinct	2.588	3.6
Praepusa_vindobonensis	extinct	5.333	11.608
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0.0117	0.126
Ursus_maritimus	extant	0	0.0117
Odobenus_rosmarus	extant	0.0117	0.126
Odobenus_rosmarus	extant	0.0117	0.126
Odobenus_rosmarus	extant	0.0117	0.126
Odobenus_rosmarus	extant	0.0117	0.126
Odobenus_rosmarus	extant	0.0117	0.126
Odobenus_rosmarus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Pagophilus_groenlandica	extant	0.781	2.588
Pagophilus_groenlandica	extant	0.0117	0.126
Pusa_hispida	extant	0.0117	0.126
Enhydra	extinct	0.781	2.588
Phoca_vitulina	extant	0.0117	0.126
Histriophoca_fasciata	extant	0.0117	0.126
Phoca_hispida	extant	0.0117	0.126
Alopex_lagopus	extant	0.0117	0.126
Phoca_hispida	extant	0.0117	0.126
Phoca_hispida	extant	0.0117	0.126
Phoca_hispida	extant	0.0117	0.126
Phoca_hispida	extant	0.0117	0.126
Callorhinus_ursinus	extant	0.0117	2.588
Eumetopias_jubata	extant	0.0117	0.126
Eumetopias_jubata	extant	0.0117	2.588
Eumetopias_jubata	extant	0.0117	2.588
Eumetopias_jubata	extant	0.0117	0.126
Callorhinus_ursinus	extant	0.012	0.3
Histriophoca_fasciata	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	2.588
Odobenus_rosmarus	extant	0.0117	0.126
Pagophilus_groenlandica	extant	0.781	1.806
Odobenus_rosmarus	extant	0.0117	0.126
Pagophilus_groenlandica	extant	0.0117	0.126
Erignathus_barbatus	extant	0.0117	0.126
Enhydritherium_terraenovae	extinct	4.9	10.3
Sorex_hoyi	extant	0.0117	0.126
Sorex_palustris	extant	0.0117	0.126
Sorex_arcticus	extant	0.0117	0.126
Canis_aureus	extant	0	0.0117
Felis	extinct	0	0.0117
Herpestidae	extinct	0	0.0117
Arctocephalus_forsteri	extant	0	0.0117
Arctocephalus	extinct	0	0.0117
Afrosmilus_africanus	extinct	15.97	20.44
Hoplophoneus_mentalis	extinct	33.9	37.2
Panthera_onca	extant	0.0117	2.588
Pekania_pennanti	extant	0.0117	0.126
Smilodon_fatalis	extant	0.0117	0.126
Sorex	extinct	0.0117	0.126
Blarina_carolinensis	extinct	0.0117	0.126
Myotis	extinct	0.0117	0.126
Myotis_lucifugus	extant	0.0117	0.126
Pipistrellus	extinct	0.0117	0.126
Eptesicus_fuscus	extant	0.0117	0.126
Nycticeius_humeralis	extinct	0.0117	0.126
Ursus_americanus	extant	0.0117	0.126
Ursus_americanus	extant	0.0117	0.126
Canis	extinct	0.0117	0.126
Quercysorex_ulmensis	extinct	23.03	28.4
Heterosoricidae	extinct	23.03	28.4
Oligosorex	extinct	23.03	28.4
Ulmensia_antecedens	extinct	23.03	28.4
Plesiosorex	extinct	23.03	28.4
Dinosorex	extinct	23.03	28.4
Dimyloides	extinct	23.03	28.4
Chiroptera	extinct	28.4	33.9
Vespertilionidae	extinct	11.608	15.97
Molossidae	extinct	11.608	15.97
Tanzanycteris_mannardi	extinct	41.3	47.8
Pinnipedia	extinct	15.97	20.43
Archaeopteropus_transiens	extinct	28.4	33.9
Tadarida_rusingae	extinct	15.97	20.44
Taphozous	extinct	20	22.4
Cynelos	extinct	20	22.4
Xenorhinos_halli	extinct	15.97	23.03
Brevipalatus_mcculloughi	extinct	15.97	23.03
Rhinonycteris	extinct	15.97	23.03
Brachipposideros	extinct	15.97	23.03
Riversleigha_williamsi	extinct	15.97	23.03
Macroderma	extinct	15.97	23.03
Brachipposideros	extinct	15.97	23.03
Brachipposideros	extinct	15.97	23.03
Philisis_sphingis	extinct	28.1	33.9
Witwatia_schlosseri	extinct	33.9	38
Witwatia_eremicus	extinct	33.9	38
Qarunycteris_moerisae	extinct	33.9	38
Dhofarella_sigei	extinct	28.1	33.9
Saharaderma_pseudovampyrus	extinct	28.1	33.9
Khonsunycteris_aegypticus	extinct	28.1	33.9
Enhydra_lutris	extant	0.012	0.3
Enhydra_macrodonta	extinct	0.012	0.3
Enhydra	extinct	0.012	0.3
Eumetopias_jubata	extant	0.012	0.3
Zalophus	extinct	0.012	0.3
Pinnipedia	extinct	0.012	0.3
Zalophus_californianus	extant	0.0117	0.126
Arctocephalinae	extinct	0.0117	0.126
Phoca_vitulina	extant	0.0117	0.126
Otariidae	extinct	0.0117	0.126
Eumetopias	extinct	0.012	0.3
Mirounga_angustirostris	extant	0.012	0.3
Enhydra_lutris	extant	0.012	0.3
Otariidae	extinct	0.012	0.3
